profile_id,tender_id,עובר_אזור,עובר_זכאות,עובר_חסר_דיור,score_סופי
P010,m3,0.0,0.0,1.0,0.0
P010,m4,0.0,1.0,1.0,0.0
P010,m5,0.0,1.0,1.0,0.0
P010,m6,0.0,1.0,1.0,0.0
P010,m7,0.0,1.0,1.0,0.0
P010,m8,0.0,1.0,1.0,0.0
P010,m9,0.0,1.0,1.0,0.0
P010,m10,0.0,1.0,1.0,0.0
P010,m11,0.0,1.0,1.0,0.0
P010,m12,0.0,1.0,1.0,0.0
P010,m13,0.0,1.0,1.0,0.0
P010,m14,0.0,1.0,1.0,0.0
P010,m15,0.0,1.0,1.0,0.0
P010,m16,0.0,1.0,1.0,0.0
P010,m17,0.0,1.0,1.0,0.0
P010,m18,0.0,1.0,1.0,0.0
P010,m19,0.0,1.0,1.0,0.0
P010,m20,0.0,1.0,1.0,0.0
P010,m21,0.0,0.0,1.0,0.0
P010,m22,0.0,1.0,1.0,0.0
P010,m23,0.0,0.0,1.0,0.0
P010,m24,0.0,0.0,1.0,0.0
P010,m25,0.0,0.0,1.0,0.0
P010,m26,0.0,0.0,1.0,0.0
P010,m27,0.0,0.0,1.0,0.0
P010,m28,0.0,1.0,1.0,0.0
P010,m29,0.0,1.0,1.0,0.0
P010,m30,0.0,1.0,1.0,0.0
P010,m31,0.0,1.0,1.0,0.0
P010,m32,0.0,0.0,1.0,0.0
P010,m33,0.0,0.0,1.0,0.0
P010,m34,0.0,0.0,1.0,0.0
P010,m35,0.0,0.0,1.0,0.0
P010,m36,0.0,0.0,1.0,0.0
P010,m37,0.0,0.0,1.0,0.0
P010,m38,0.0,0.0,1.0,0.0
P010,m39,0.0,0.0,1.0,0.0
P010,m40,0.0,0.0,1.0,0.0
P010,m41,0.0,0.0,1.0,0.0
P010,m42,0.0,0.0,1.0,0.0
P010,m43,0.0,0.0,1.0,0.0
P010,m44,0.0,0.0,1.0,0.0
P010,m45,0.0,0.0,1.0,0.0
P010,m46,0.0,0.0,1.0,0.0
P010,m47,0.0,0.0,1.0,0.0
P010,m48,0.0,1.0,1.0,0.0
P010,m49,0.0,1.0,1.0,0.0
P010,m50,0.0,1.0,1.0,0.0
P010,m51,0.0,1.0,1.0,0.0
P010,m52,0.0,1.0,1.0,0.0
P010,m53,0.0,1.0,1.0,0.0
P010,m54,0.0,1.0,1.0,0.0
P010,m55,0.0,1.0,1.0,0.0
P010,m56,1.0,0.0,1.0,0.0
P010,m57,0.0,1.0,1.0,0.0
P010,m58,0.0,0.0,1.0,0.0
P010,m59,0.0,0.0,1.0,0.0
P010,m60,0.0,1.0,1.0,0.0
P010,m61,0.0,1.0,1.0,0.0
P010,m62,0.0,0.0,1.0,0.0
P010,m63,0.0,1.0,1.0,0.0
P010,m64,0.0,1.0,1.0,0.0
P010,m65,0.0,1.0,1.0,0.0
P010,m66,0.0,1.0,1.0,0.0
P010,m67,0.0,1.0,1.0,0.0
P010,m68,0.0,1.0,1.0,0.0
P010,m69,0.0,1.0,1.0,0.0
P010,m70,1.0,1.0,1.0,1.0
P011,m1,0.0,1.0,1.0,0.0
P011,m2,0.0,1.0,1.0,0.0
P011,m3,0.0,0.0,1.0,0.0
P011,m4,0.0,1.0,1.0,0.0
P011,m5,0.0,1.0,1.0,0.0
P011,m6,0.0,1.0,1.0,0.0
P011,m7,0.0,1.0,1.0,0.0
P011,m8,0.0,1.0,1.0,0.0
P011,m9,0.0,1.0,1.0,0.0
P011,m10,0.0,1.0,1.0,0.0
P011,m11,0.0,1.0,1.0,0.0
P011,m12,0.0,1.0,1.0,0.0
P011,m13,0.0,1.0,1.0,0.0
P011,m14,0.0,1.0,1.0,0.0
P011,m15,0.0,1.0,1.0,0.0
P011,m16,0.0,1.0,1.0,0.0
P011,m17,0.0,1.0,1.0,0.0
P011,m18,0.0,1.0,1.0,0.0
P011,m19,0.0,1.0,1.0,0.0
P011,m20,0.0,1.0,1.0,0.0
P011,m21,1.0,0.0,1.0,0.0
P011,m22,1.0,1.0,1.0,1.0
P011,m23,1.0,0.0,1.0,0.0
P011,m24,1.0,0.0,1.0,0.0
P011,m25,1.0,0.0,1.0,0.0
P011,m26,1.0,0.0,1.0,0.0
P011,m27,1.0,0.0,1.0,0.0
P011,m28,0.0,1.0,1.0,0.0
P011,m29,1.0,1.0,1.0,1.0
P011,m30,1.0,1.0,1.0,1.0
P011,m31,1.0,1.0,1.0,1.0
P011,m32,0.0,0.0,1.0,0.0
P011,m33,1.0,0.0,1.0,0.0
P011,m34,1.0,0.0,1.0,0.0
P011,m35,1.0,0.0,1.0,0.0
P011,m36,0.0,0.0,1.0,0.0
P011,m37,0.0,0.0,1.0,0.0
P011,m38,0.0,0.0,1.0,0.0
P011,m39,0.0,0.0,1.0,0.0
P011,m40,0.0,0.0,1.0,0.0
P011,m41,0.0,0.0,1.0,0.0
P011,m42,0.0,0.0,1.0,0.0
P011,m43,0.0,0.0,1.0,0.0
P011,m44,0.0,0.0,1.0,0.0
P011,m45,0.0,0.0,1.0,0.0
P011,m46,0.0,0.0,1.0,0.0
P011,m47,1.0,0.0,1.0,0.0
P011,m48,1.0,1.0,1.0,1.0
P011,m49,0.0,1.0,1.0,0.0
P011,m50,0.0,1.0,1.0,0.0
P011,m51,1.0,1.0,1.0,1.0
P011,m52,0.0,1.0,1.0,0.0
P011,m53,0.0,1.0,1.0,0.0
P011,m54,1.0,1.0,1.0,1.0
P011,m55,0.0,1.0,1.0,0.0
P011,m56,0.0,0.0,1.0,0.0
P011,m57,0.0,1.0,1.0,0.0
P011,m58,0.0,0.0,1.0,0.0
P011,m59,0.0,0.0,1.0,0.0
P011,m60,0.0,1.0,1.0,0.0
P011,m61,1.0,1.0,1.0,1.0
P011,m62,1.0,0.0,1.0,0.0
P011,m63,0.0,1.0,1.0,0.0
P011,m64,0.0,1.0,1.0,0.0
P011,m65,0.0,1.0,1.0,0.0
P011,m66,0.0,1.0,1.0,0.0
P011,m67,0.0,1.0,1.0,0.0
P011,m68,0.0,1.0,1.0,0.0
P011,m69,1.0,1.0,1.0,1.0
P011,m70,0.0,1.0,1.0,0.0
P012,m1,1.0,1.0,1.0,1.0
P012,m2,1.0,1.0,1.0,1.0
P012,m3,1.0,0.0,1.0,0.0
P012,m4,1.0,1.0,1.0,1.0
P012,m5,1.0,1.0,1.0,1.0
P012,m6,1.0,1.0,1.0,1.0
P012,m7,1.0,1.0,1.0,1.0
P012,m8,1.0,1.0,1.0,1.0
P012,m9,1.0,1.0,1.0,1.0
P012,m10,1.0,1.0,1.0,1.0
P012,m11,0.0,1.0,1.0,0.0
P012,m12,0.0,1.0,1.0,0.0
P012,m13,0.0,1.0,1.0,0.0
P012,m14,0.0,1.0,1.0,0.0
P012,m15,0.0,1.0,1.0,0.0
P012,m16,0.0,1.0,1.0,0.0
P012,m17,0.0,1.0,1.0,0.0
P012,m18,0.0,1.0,1.0,0.0
P012,m19,0.0,1.0,1.0,0.0
P012,m20,0.0,1.0,1.0,0.0
P012,m21,0.0,0.0,1.0,0.0
P012,m22,0.0,1.0,1.0,0.0
P012,m23,0.0,0.0,1.0,0.0
P012,m24,0.0,0.0,1.0,0.0
P012,m25,0.0,0.0,1.0,0.0
P012,m26,0.0,0.0,1.0,0.0
P012,m27,0.0,0.0,1.0,0.0
P012,m28,0.0,1.0,1.0,0.0
P012,m29,0.0,1.0,1.0,0.0
P012,m30,0.0,1.0,1.0,0.0
P012,m31,0.0,1.0,1.0,0.0
P012,m32,0.0,0.0,1.0,0.0
P012,m33,0.0,0.0,1.0,0.0
P012,m34,0.0,0.0,1.0,0.0
P012,m35,0.0,0.0,1.0,0.0
P012,m36,0.0,0.0,1.0,0.0
P012,m37,0.0,0.0,1.0,0.0
P012,m38,0.0,0.0,1.0,0.0
P012,m39,0.0,0.0,1.0,0.0
P012,m40,0.0,0.0,1.0,0.0
P012,m41,0.0,0.0,1.0,0.0
P012,m42,0.0,0.0,1.0,0.0
P012,m43,0.0,0.0,1.0,0.0
P012,m44,0.0,0.0,1.0,0.0
P012,m45,0.0,0.0,1.0,0.0
P012,m46,0.0,0.0,1.0,0.0
P012,m47,0.0,0.0,1.0,0.0
P012,m48,0.0,1.0,1.0,0.0
P012,m49,0.0,1.0,1.0,0.0
P012,m50,0.0,1.0,1.0,0.0
P012,m51,0.0,1.0,1.0,0.0
P012,m52,0.0,1.0,1.0,0.0
P012,m53,0.0,1.0,1.0,0.0
P012,m54,0.0,1.0,1.0,0.0
P012,m55,0.0,1.0,1.0,0.0
P012,m56,0.0,0.0,1.0,0.0
P012,m57,0.0,1.0,1.0,0.0
P012,m58,0.0,0.0,1.0,0.0
P012,m59,1.0,0.0,1.0,0.0
P012,m60,1.0,1.0,1.0,1.0
P012,m61,0.0,1.0,1.0,0.0
P012,m62,0.0,0.0,1.0,0.0
P012,m63,0.0,1.0,1.0,0.0
P012,m64,0.0,1.0,1.0,0.0
P012,m65,0.0,1.0,1.0,0.0
P012,m66,0.0,1.0,1.0,0.0
P012,m67,0.0,1.0,1.0,0.0
P012,m68,0.0,1.0,1.0,0.0
P012,m69,0.0,1.0,1.0,0.0
P012,m70,0.0,1.0,1.0,0.0
P013,m1,0.0,1.0,1.0,0.0
P013,m2,0.0,1.0,1.0,0.0
P013,m3,0.0,1.0,1.0,0.0
P013,m4,0.0,1.0,1.0,0.0
P013,m5,0.0,1.0,1.0,0.0
P013,m6,0.0,1.0,1.0,0.0
P013,m7,0.0,1.0,1.0,0.0
P013,m8,0.0,1.0,1.0,0.0
P013,m9,0.0,1.0,1.0,0.0
P013,m10,0.0,1.0,1.0,0.0
P013,m11,0.0,1.0,1.0,0.0
P013,m12,0.0,1.0,1.0,0.0
P013,m13,0.0,1.0,1.0,0.0
P013,m14,0.0,0.0,1.0,0.0
P013,m15,0.0,0.0,1.0,0.0
P013,m16,0.0,1.0,1.0,0.0
P013,m17,0.0,0.0,1.0,0.0
P013,m18,0.0,1.0,1.0,0.0
P013,m19,0.0,0.0,1.0,0.0
P013,m20,0.0,0.0,1.0,0.0
P013,m21,0.0,1.0,1.0,0.0
P013,m22,0.0,0.0,1.0,0.0
P013,m23,0.0,1.0,1.0,0.0
P013,m24,0.0,1.0,1.0,0.0
P013,m25,0.0,1.0,1.0,0.0
P013,m26,0.0,1.0,1.0,0.0
P013,m27,0.0,1.0,1.0,0.0
P013,m28,0.0,0.0,1.0,0.0
P013,m29,0.0,0.0,1.0,0.0
P013,m30,0.0,0.0,1.0,0.0
P013,m31,0.0,0.0,1.0,0.0
P013,m32,0.0,1.0,1.0,0.0
P013,m33,0.0,1.0,1.0,0.0
P013,m34,0.0,1.0,1.0,0.0
P013,m35,0.0,1.0,1.0,0.0
P013,m36,0.0,1.0,1.0,0.0
P013,m37,0.0,1.0,1.0,0.0
P013,m38,0.0,1.0,1.0,0.0
P013,m39,0.0,1.0,1.0,0.0
P013,m40,0.0,1.0,1.0,0.0
P013,m41,0.0,1.0,1.0,0.0
P013,m42,0.0,1.0,1.0,0.0
P013,m43,0.0,1.0,1.0,0.0
P013,m44,0.0,1.0,1.0,0.0
P013,m45,0.0,1.0,1.0,0.0
P013,m46,0.0,1.0,1.0,0.0
P013,m47,0.0,1.0,1.0,0.0
P013,m48,0.0,0.0,1.0,0.0
P013,m49,0.0,0.0,1.0,0.0
P013,m50,0.0,0.0,1.0,0.0
P013,m51,0.0,0.0,1.0,0.0
P013,m52,0.0,0.0,1.0,0.0
P013,m53,0.0,0.0,1.0,0.0
P013,m54,0.0,0.0,1.0,0.0
P013,m55,0.0,0.0,1.0,0.0
P013,m56,1.0,1.0,1.0,1.0
P013,m57,0.0,1.0,1.0,0.0
P013,m58,0.0,0.0,1.0,0.0
P013,m59,0.0,1.0,1.0,0.0
P013,m60,0.0,0.0,1.0,0.0
P013,m61,0.0,0.0,1.0,0.0
P013,m62,0.0,1.0,1.0,0.0
P013,m63,0.0,1.0,1.0,0.0
P013,m64,0.0,1.0,1.0,0.0
P013,m65,0.0,1.0,1.0,0.0
P013,m66,0.0,1.0,1.0,0.0
P013,m67,0.0,1.0,1.0,0.0
P013,m68,0.0,0.0,1.0,0.0
P013,m69,0.0,0.0,1.0,0.0
P013,m70,1.0,0.0,1.0,0.0
P014,m1,0.0,1.0,1.0,0.0
P014,m2,0.0,1.0,1.0,0.0
P014,m3,0.0,0.0,1.0,0.0
P014,m4,0.0,1.0,1.0,0.0
P014,m5,0.0,1.0,1.0,0.0
P014,m6,0.0,1.0,1.0,0.0
P014,m7,0.0,1.0,1.0,0.0
P014,m8,0.0,1.0,1.0,0.0
P014,m9,0.0,1.0,1.0,0.0
P014,m10,0.0,1.0,1.0,0.0
P014,m11,1.0,1.0,1.0,1.0
P014,m12,1.0,1.0,1.0,1.0
P014,m13,1.0,1.0,1.0,1.0
P014,m14,1.0,1.0,1.0,1.0
P014,m15,1.0,1.0,1.0,1.0
P014,m16,1.0,1.0,1.0,1.0
P014,m17,1.0,1.0,1.0,1.0
P014,m18,1.0,1.0,1.0,1.0
P014,m19,1.0,1.0,1.0,1.0
P014,m20,1.0,1.0,1.0,1.0
P014,m21,0.0,0.0,1.0,0.0
P014,m22,0.0,1.0,1.0,0.0
P014,m23,0.0,0.0,1.0,0.0
P014,m24,0.0,0.0,1.0,0.0
P014,m25,0.0,0.0,1.0,0.0
P014,m26,0.0,0.0,1.0,0.0
P014,m27,0.0,0.0,1.0,0.0
P014,m28,1.0,1.0,1.0,1.0
P014,m29,0.0,1.0,1.0,0.0
P014,m30,0.0,1.0,1.0,0.0
P014,m31,0.0,1.0,1.0,0.0
P014,m32,1.0,0.0,1.0,0.0
P014,m33,0.0,0.0,1.0,0.0
P014,m34,0.0,0.0,1.0,0.0
P014,m35,0.0,0.0,1.0,0.0
P014,m36,1.0,0.0,1.0,0.0
P014,m37,1.0,0.0,1.0,0.0
P014,m38,1.0,0.0,1.0,0.0
P014,m39,1.0,0.0,1.0,0.0
P014,m40,1.0,0.0,1.0,0.0
P014,m41,1.0,0.0,1.0,0.0
P014,m42,1.0,0.0,1.0,0.0
P014,m43,1.0,0.0,1.0,0.0
P014,m44,1.0,0.0,1.0,0.0
P014,m45,1.0,0.0,1.0,0.0
P014,m46,1.0,0.0,1.0,0.0
P014,m47,0.0,0.0,1.0,0.0
P014,m48,0.0,1.0,1.0,0.0
P014,m49,1.0,1.0,1.0,1.0
P014,m50,1.0,1.0,1.0,1.0
P014,m51,0.0,1.0,1.0,0.0
P014,m52,1.0,1.0,1.0,1.0
P014,m53,1.0,1.0,1.0,1.0
P014,m54,0.0,1.0,1.0,0.0
P014,m55,1.0,1.0,1.0,1.0
P014,m56,0.0,0.0,1.0,0.0
P014,m57,1.0,1.0,1.0,1.0
P014,m58,1.0,0.0,1.0,0.0
P014,m59,0.0,0.0,1.0,0.0
P014,m60,0.0,1.0,1.0,0.0
P014,m61,0.0,1.0,1.0,0.0
P014,m62,0.0,0.0,1.0,0.0
P014,m63,1.0,1.0,1.0,1.0
P014,m64,1.0,1.0,1.0,1.0
P014,m65,1.0,1.0,1.0,1.0
P014,m66,1.0,1.0,1.0,1.0
P014,m67,1.0,1.0,1.0,1.0
P014,m68,1.0,1.0,1.0,1.0
P014,m69,0.0,1.0,1.0,0.0
P014,m70,0.0,1.0,1.0,0.0
P015,m1,0.0,1.0,1.0,0.0
P015,m2,0.0,1.0,1.0,0.0
P015,m3,0.0,0.0,1.0,0.0
P015,m4,0.0,1.0,1.0,0.0
P015,m5,0.0,1.0,1.0,0.0
P015,m6,0.0,1.0,1.0,0.0
P015,m7,0.0,1.0,1.0,0.0
P015,m8,0.0,1.0,1.0,0.0
P015,m9,0.0,1.0,1.0,0.0
P015,m10,0.0,1.0,1.0,0.0
P015,m11,0.0,1.0,1.0,0.0
P015,m12,0.0,1.0,1.0,0.0
P015,m13,0.0,1.0,1.0,0.0
P015,m14,0.0,1.0,1.0,0.0
P015,m15,0.0,1.0,1.0,0.0
P015,m16,0.0,1.0,1.0,0.0
P015,m17,0.0,1.0,1.0,0.0
P015,m18,0.0,1.0,1.0,0.0
P015,m19,0.0,1.0,1.0,0.0
P015,m20,0.0,1.0,1.0,0.0
P015,m21,0.0,0.0,1.0,0.0
P015,m22,0.0,1.0,1.0,0.0
P015,m23,0.0,0.0,1.0,0.0
P015,m24,0.0,0.0,1.0,0.0
P015,m25,0.0,0.0,1.0,0.0
P015,m26,0.0,0.0,1.0,0.0
P015,m27,0.0,0.0,1.0,0.0
P015,m28,0.0,1.0,1.0,0.0
P015,m29,0.0,1.0,1.0,0.0
P015,m30,0.0,1.0,1.0,0.0
P015,m31,0.0,1.0,1.0,0.0
P015,m32,0.0,0.0,1.0,0.0
P015,m33,0.0,0.0,1.0,0.0
P015,m34,0.0,0.0,1.0,0.0
P015,m35,0.0,0.0,1.0,0.0
P015,m36,0.0,0.0,1.0,0.0
P015,m37,0.0,0.0,1.0,0.0
P015,m38,0.0,0.0,1.0,0.0
P015,m39,0.0,0.0,1.0,0.0
P015,m40,0.0,0.0,1.0,0.0
P015,m41,0.0,0.0,1.0,0.0
P015,m42,0.0,0.0,1.0,0.0
P015,m43,0.0,0.0,1.0,0.0
P015,m44,0.0,0.0,1.0,0.0
P015,m45,0.0,0.0,1.0,0.0
P015,m46,0.0,0.0,1.0,0.0
P015,m47,0.0,0.0,1.0,0.0
P015,m48,0.0,1.0,1.0,0.0
P015,m49,0.0,1.0,1.0,0.0
P015,m50,0.0,1.0,1.0,0.0
P015,m51,0.0,1.0,1.0,0.0
P015,m52,0.0,1.0,1.0,0.0
P015,m53,0.0,1.0,1.0,0.0
P015,m54,0.0,1.0,1.0,0.0
P015,m55,0.0,1.0,1.0,0.0
P015,m56,0.0,0.0,1.0,0.0
P015,m57,0.0,1.0,1.0,0.0
P015,m58,0.0,0.0,1.0,0.0
P015,m59,0.0,0.0,1.0,0.0
P015,m60,0.0,1.0,1.0,0.0
P015,m61,0.0,1.0,1.0,0.0
P015,m62,0.0,0.0,1.0,0.0
P015,m63,0.0,1.0,1.0,0.0
P015,m64,0.0,1.0,1.0,0.0
P015,m65,0.0,1.0,1.0,0.0
P015,m66,0.0,1.0,1.0,0.0
P015,m67,0.0,1.0,1.0,0.0
P015,m68,0.0,1.0,1.0,0.0
P015,m69,0.0,1.0,1.0,0.0
P015,m70,0.0,1.0,1.0,0.0
P016,m1,1.0,1.0,0.0,0.0
P016,m2,1.0,1.0,0.0,0.0
P016,m3,1.0,1.0,0.0,0.0
P016,m4,1.0,1.0,0.0,0.0
P016,m5,1.0,1.0,0.0,0.0
P016,m6,1.0,1.0,0.0,0.0
P016,m7,1.0,1.0,0.0,0.0
P016,m8,1.0,1.0,0.0,0.0
P016,m9,1.0,1.0,0.0,0.0
P016,m10,1.0,1.0,0.0,0.0
P016,m11,0.0,1.0,0.0,0.0
P016,m12,0.0,1.0,0.0,0.0
P016,m13,0.0,1.0,0.0,0.0
P016,m14,0.0,0.0,0.0,0.0
P016,m15,0.0,0.0,0.0,0.0
P016,m16,0.0,1.0,0.0,0.0
P016,m17,0.0,0.0,0.0,0.0
P016,m18,0.0,1.0,0.0,0.0
P016,m19,0.0,0.0,0.0,0.0
P016,m20,0.0,0.0,0.0,0.0
P016,m21,0.0,1.0,0.0,0.0
P016,m22,0.0,0.0,0.0,0.0
P016,m23,0.0,1.0,0.0,0.0
P016,m24,0.0,1.0,0.0,0.0
P016,m25,0.0,1.0,0.0,0.0
P016,m26,0.0,1.0,0.0,0.0
P016,m27,0.0,1.0,0.0,0.0
P016,m28,0.0,0.0,0.0,0.0
P016,m29,0.0,0.0,0.0,0.0
P016,m30,0.0,0.0,0.0,0.0
P016,m31,0.0,0.0,0.0,0.0
P016,m32,0.0,1.0,0.0,0.0
P016,m33,0.0,1.0,0.0,0.0
P016,m34,0.0,1.0,0.0,0.0
P016,m35,0.0,1.0,0.0,0.0
P016,m36,0.0,1.0,0.0,0.0
P016,m37,0.0,1.0,0.0,0.0
P016,m38,0.0,1.0,0.0,0.0
P016,m39,0.0,1.0,0.0,0.0
P016,m40,0.0,1.0,0.0,0.0
P016,m41,0.0,1.0,0.0,0.0
P016,m42,0.0,1.0,0.0,0.0
P016,m43,0.0,1.0,0.0,0.0
P016,m44,0.0,1.0,0.0,0.0
P016,m45,0.0,1.0,0.0,0.0
P016,m46,0.0,1.0,0.0,0.0
P016,m47,0.0,1.0,0.0,0.0
P016,m48,0.0,0.0,0.0,0.0
P016,m49,0.0,0.0,0.0,0.0
P016,m50,0.0,0.0,0.0,0.0
P016,m51,0.0,0.0,0.0,0.0
P016,m52,0.0,0.0,0.0,0.0
P016,m53,0.0,0.0,0.0,0.0
P016,m54,0.0,0.0,0.0,0.0
P016,m55,0.0,0.0,0.0,0.0
P016,m56,0.0,1.0,0.0,0.0
P016,m57,0.0,1.0,0.0,0.0
P016,m58,0.0,0.0,1.0,0.0
P016,m59,1.0,1.0,0.0,0.0
P016,m60,1.0,0.0,0.0,0.0
P016,m61,0.0,0.0,0.0,0.0
P016,m62,0.0,1.0,0.0,0.0
P016,m63,0.0,1.0,1.0,0.0
P016,m64,0.0,1.0,1.0,0.0
P016,m65,0.0,1.0,1.0,0.0
P016,m66,0.0,1.0,1.0,0.0
P016,m67,0.0,1.0,1.0,0.0
P016,m68,0.0,0.0,0.0,0.0
P016,m69,0.0,0.0,0.0,0.0
P016,m70,0.0,0.0,0.0,0.0
P017,m1,0.0,1.0,0.0,0.0
P017,m2,0.0,1.0,0.0,0.0
P017,m3,0.0,0.0,0.0,0.0
P017,m4,0.0,1.0,0.0,0.0
P017,m5,0.0,1.0,0.0,0.0
P017,m6,0.0,1.0,0.0,0.0
P017,m7,0.0,1.0,0.0,0.0
P017,m8,0.0,1.0,0.0,0.0
P017,m9,0.0,1.0,0.0,0.0
P017,m10,0.0,1.0,0.0,0.0
P017,m11,0.0,1.0,0.0,0.0
P017,m12,0.0,1.0,0.0,0.0
P017,m13,0.0,1.0,0.0,0.0
P017,m14,0.0,1.0,0.0,0.0
P017,m15,0.0,1.0,0.0,0.0
P017,m16,0.0,1.0,0.0,0.0
P017,m17,0.0,1.0,0.0,0.0
P017,m18,0.0,1.0,0.0,0.0
P017,m19,0.0,1.0,0.0,0.0
P017,m20,0.0,1.0,0.0,0.0
P017,m21,1.0,0.0,0.0,0.0
P017,m22,1.0,1.0,0.0,0.0
P017,m23,1.0,0.0,0.0,0.0
P017,m24,1.0,0.0,0.0,0.0
P017,m25,1.0,0.0,0.0,0.0
P017,m26,1.0,0.0,0.0,0.0
P017,m27,1.0,0.0,0.0,0.0
P017,m28,0.0,1.0,0.0,0.0
P017,m29,1.0,1.0,0.0,0.0
P017,m30,1.0,1.0,0.0,0.0
P017,m31,1.0,1.0,0.0,0.0
P017,m32,0.0,0.0,0.0,0.0
P017,m33,1.0,0.0,0.0,0.0
P017,m34,1.0,0.0,0.0,0.0
P017,m35,1.0,0.0,0.0,0.0
P017,m36,0.0,0.0,0.0,0.0
P017,m37,0.0,0.0,0.0,0.0
P017,m38,0.0,0.0,0.0,0.0
P017,m39,0.0,0.0,0.0,0.0
P017,m40,0.0,0.0,0.0,0.0
P017,m41,0.0,0.0,0.0,0.0
P017,m42,0.0,0.0,0.0,0.0
P017,m43,0.0,0.0,0.0,0.0
P017,m44,0.0,0.0,0.0,0.0
P017,m45,0.0,0.0,0.0,0.0
P017,m46,0.0,0.0,0.0,0.0
P017,m47,1.0,0.0,0.0,0.0
P017,m48,1.0,1.0,0.0,0.0
P017,m49,0.0,1.0,0.0,0.0
P017,m50,0.0,1.0,0.0,0.0
P017,m51,1.0,1.0,0.0,0.0
P017,m52,0.0,1.0,0.0,0.0
P017,m53,0.0,1.0,0.0,0.0
P017,m54,1.0,1.0,0.0,0.0
P017,m55,0.0,1.0,0.0,0.0
P017,m56,0.0,0.0,0.0,0.0
P017,m57,0.0,1.0,0.0,0.0
P017,m58,0.0,0.0,1.0,0.0
P017,m59,0.0,0.0,0.0,0.0
P017,m60,0.0,1.0,0.0,0.0
P017,m61,1.0,1.0,0.0,0.0
P017,m62,1.0,0.0,0.0,0.0
P017,m63,0.0,1.0,1.0,0.0
P017,m64,0.0,1.0,1.0,0.0
P017,m65,0.0,1.0,1.0,0.0
P017,m66,0.0,1.0,1.0,0.0
P017,m67,0.0,1.0,1.0,0.0
P017,m68,0.0,1.0,0.0,0.0
P017,m69,1.0,1.0,0.0,0.0
P017,m70,0.0,1.0,0.0,0.0
P018,m1,1.0,1.0,0.0,0.0
P018,m2,1.0,1.0,0.0,0.0
P018,m3,1.0,1.0,0.0,0.0
P018,m4,1.0,1.0,0.0,0.0
P018,m5,1.0,1.0,0.0,0.0
P018,m6,1.0,1.0,0.0,0.0
P018,m7,1.0,1.0,0.0,0.0
P018,m8,1.0,1.0,0.0,0.0
P018,m9,1.0,1.0,0.0,0.0
P018,m10,1.0,1.0,0.0,0.0
P018,m11,0.0,1.0,0.0,0.0
P018,m12,0.0,1.0,0.0,0.0
P018,m13,0.0,1.0,0.0,0.0
P018,m14,0.0,0.0,0.0,0.0
P018,m15,0.0,0.0,0.0,0.0
P018,m16,0.0,1.0,0.0,0.0
P018,m17,0.0,0.0,0.0,0.0
P018,m18,0.0,1.0,0.0,0.0
P018,m19,0.0,0.0,0.0,0.0
P018,m20,0.0,0.0,0.0,0.0
P018,m21,0.0,1.0,0.0,0.0
P018,m22,0.0,0.0,0.0,0.0
P018,m23,0.0,1.0,0.0,0.0
P018,m24,0.0,1.0,0.0,0.0
P018,m25,0.0,1.0,0.0,0.0
P018,m26,0.0,1.0,0.0,0.0
P018,m27,0.0,1.0,0.0,0.0
P018,m28,0.0,0.0,0.0,0.0
P018,m29,0.0,0.0,0.0,0.0
P018,m30,0.0,0.0,0.0,0.0
P018,m31,0.0,0.0,0.0,0.0
P018,m32,0.0,1.0,0.0,0.0
P018,m33,0.0,1.0,0.0,0.0
P018,m34,0.0,1.0,0.0,0.0
P018,m35,0.0,1.0,0.0,0.0
P018,m36,0.0,1.0,0.0,0.0
P018,m37,0.0,1.0,0.0,0.0
P018,m38,0.0,1.0,0.0,0.0
P018,m39,0.0,1.0,0.0,0.0
P018,m40,0.0,1.0,0.0,0.0
P018,m41,0.0,1.0,0.0,0.0
P018,m42,0.0,1.0,0.0,0.0
P018,m43,0.0,1.0,0.0,0.0
P018,m44,0.0,1.0,0.0,0.0
P018,m45,0.0,1.0,0.0,0.0
P018,m46,0.0,1.0,0.0,0.0
P018,m47,0.0,1.0,0.0,0.0
P018,m48,0.0,0.0,0.0,0.0
P018,m49,0.0,0.0,0.0,0.0
P018,m50,0.0,0.0,0.0,0.0
P018,m51,0.0,0.0,0.0,0.0
P018,m52,0.0,0.0,0.0,0.0
P018,m53,0.0,0.0,0.0,0.0
P018,m54,0.0,0.0,0.0,0.0
P018,m55,0.0,0.0,0.0,0.0
P018,m56,0.0,1.0,0.0,0.0
P018,m57,0.0,1.0,0.0,0.0
P018,m58,0.0,0.0,1.0,0.0
P018,m59,1.0,1.0,0.0,0.0
P018,m60,1.0,0.0,0.0,0.0
P018,m61,0.0,0.0,0.0,0.0
P018,m62,0.0,1.0,0.0,0.0
P018,m63,0.0,1.0,1.0,0.0
P018,m64,0.0,1.0,1.0,0.0
P018,m65,0.0,1.0,1.0,0.0
P018,m66,0.0,1.0,1.0,0.0
P018,m67,0.0,1.0,1.0,0.0
P018,m68,0.0,0.0,0.0,0.0
P018,m69,0.0,0.0,0.0,0.0
P018,m70,0.0,0.0,0.0,0.0
P019,m1,0.0,0.0,1.0,0.0
P019,m2,0.0,1.0,1.0,0.0
P019,m3,0.0,0.0,1.0,0.0
P019,m4,0.0,1.0,1.0,0.0
P019,m5,0.0,0.0,1.0,0.0
P019,m6,0.0,1.0,1.0,0.0
